station_id,weather_date,sunny_rate,cloudy_rate,rainny_rate
8,1111-08-26,32.1,28.6,39.3
8,1111-08-27,50,21.4,28.6
8,1111-08-28,46.4,28.6,25
8,1111-08-29,39.3,10.7,50
8,1111-08-30,35.7,14.3,50
8,1111-08-31,35.7,17.9,46.4
8,1111-09-01,39.3,28.6,32.1
8,1111-09-02,39.3,39.3,21.4
8,1111-09-03,46.4,25,28.6
8,1111-09-04,42.9,25,32.1
8,1111-09-05,57.1,14.3,28.6
8,1111-09-06,32.1,39.3,28.6
8,1111-09-07,17.9,32.1,50
8,1111-09-08,46.4,21.4,32.1
8,1111-09-09,67.9,7.1,25
8,1111-09-10,57.1,17.9,25
8,1111-09-11,50,17.9,32.1
8,1111-09-12,53.6,17.9,28.6
8,1111-09-13,50,17.9,32.1
8,1111-09-14,50,10.7,39.3
8,1111-09-15,39.3,32.1,28.6
8,1111-09-16,42.9,28.6,28.6
8,1111-09-17,42.9,25,32.1
8,1111-09-18,42.9,21.4,35.7
8,1111-09-19,46.4,35.7,17.9
8,1111-09-20,53.6,17.9,28.6
8,1111-09-21,42.9,28.6,28.6
8,1111-09-22,32.1,32.1,35.7
8,1111-09-23,46.4,21.4,32.1
8,1111-09-24,39.3,35.7,25
8,1111-09-25,35.7,25,39.3
8,1111-09-26,32.1,32.1,35.7
8,1111-09-27,60.7,14.3,25
8,1111-09-28,53.6,17.9,28.6
8,1111-09-29,46.4,28.6,25
8,1111-09-30,28.6,14.3,57.1
8,1111-10-01,32.1,25,42.9
8,1111-10-02,53.6,17.9,28.6
8,1111-10-03,53.6,25,21.4
8,1111-10-04,42.9,32.1,25
8,1111-10-05,21.4,46.4,32.1
8,1111-10-06,42.9,21.4,35.7
8,1111-10-07,53.6,17.9,28.6
8,1111-10-08,46.4,21.4,32.1
8,1111-10-09,53.6,17.9,28.6
8,1111-10-10,75,14.3,10.7
8,1111-10-11,39.3,32.1,28.6
8,1111-10-12,57.1,25,17.9
8,1111-10-13,57.1,21.4,21.4
8,1111-10-14,57.1,21.4,21.4
8,1111-10-15,53.6,14.3,32.1
8,1111-10-16,57.1,10.7,32.1
8,1111-10-17,53.6,17.9,28.6
8,1111-10-18,67.9,21.4,10.7
8,1111-10-19,57.1,25,17.9
8,1111-10-20,57.1,17.9,25
8,1111-10-21,53.6,32.1,14.3
8,1111-10-22,53.6,25,21.4
8,1111-10-23,46.4,25,28.6
8,1111-10-24,57.1,14.3,28.6
8,1111-10-25,67.9,3.6,28.6
8,1111-10-26,50,28.6,21.4
8,1111-10-27,64.3,3.6,32.1
8,1111-10-28,71.4,7.1,21.4
8,1111-10-29,71.4,3.6,25
8,1111-10-30,60.7,14.3,25
8,1111-10-31,64.3,25,10.7
8,1111-11-01,50,14.3,35.7
8,1111-11-02,64.3,17.9,14.3
8,1111-11-03,64.3,7.1,25
8,1111-11-04,89.3,0,7.1
8,1111-11-05,75,14.3,10.7
8,1111-11-06,50,21.4,25
8,1111-11-07,60.7,25,14.3
8,1111-11-08,64.3,17.9,14.3
8,1111-11-09,50,21.4,17.9
8,1111-11-10,57.1,10.7,28.6
8,1111-11-11,46.4,10.7,39.3
8,1111-11-12,57.1,14.3,25
8,1111-11-13,53.6,21.4,17.9
8,1111-11-14,50,21.4,28.6
8,1111-11-15,46.4,10.7,35.7
8,1111-11-16,64.3,21.4,0
8,1111-11-17,60.7,7.1,21.4
8,1111-11-18,50,14.3,21.4
8,1111-11-19,57.1,10.7,17.9
8,1111-11-20,39.3,14.3,32.1
8,1111-11-21,53.6,10.7,21.4
8,1111-11-22,50,14.3,17.9
8,1111-11-23,60.7,21.4,14.3
8,1111-11-24,64.3,10.7,7.1
8,1111-11-25,57.1,0,21.4
8,1111-11-26,60.7,10.7,21.4
8,1111-11-27,42.9,7.1,25
8,1111-11-28,50,17.9,17.9
8,1111-11-29,60.7,14.3,17.9
8,1111-11-30,60.7,17.9,10.7
8,1111-12-01,53.6,10.7,14.3
8,1111-12-02,60.7,10.7,0
8,1111-12-03,50,10.7,21.4
8,1111-12-04,35.7,10.7,28.6
8,1111-12-05,35.7,10.7,28.6
8,1111-12-06,35.7,17.9,10.7
8,1111-12-07,35.7,25,7.1
8,1111-12-08,50,10.7,10.7
8,1111-12-09,32.1,3.6,14.3
8,1111-12-10,42.9,3.6,14.3
8,1111-12-11,32.1,0,17.9
8,1111-12-12,39.3,7.1,3.6
8,1111-12-13,28.6,14.3,10.7
8,1111-12-14,28.6,3.6,10.7
8,1111-12-15,32.1,3.6,10.7
8,1111-12-16,39.3,0,7.1
8,1111-12-17,25,14.3,7.1
8,1111-12-18,25,7.1,3.6
8,1111-12-19,25,10.7,0
8,1111-12-20,32.1,7.1,7.1
8,1111-12-21,25,14.3,7.1
8,1111-12-22,39.3,7.1,10.7
8,1111-12-23,32.1,7.1,17.9
8,1111-12-24,42.9,7.1,0
8,1111-12-25,39.3,0,0
8,1111-12-26,17.9,10.7,7.1
8,1111-12-27,17.9,3.6,3.6
8,1111-12-28,14.3,0,7.1
8,1111-12-29,21.4,0,10.7
8,1111-12-30,28.6,0,3.6
8,1111-12-31,7.1,0,0
9,1111-01-01,93.1,0,0
9,1111-01-02,82.8,3.4,3.4
9,1111-01-03,93.1,3.4,0
9,1111-01-04,86.2,3.4,3.4
9,1111-01-05,89.7,0,3.4
9,1111-01-06,69,10.3,3.4
9,1111-01-07,79.3,3.4,6.9
9,1111-01-08,65.5,3.4,10.3
9,1111-01-09,72.4,3.4,13.8
9,1111-01-10,89.7,3.4,6.9
9,1111-01-11,86.2,6.9,0
9,1111-01-12,72.4,10.3,3.4
9,1111-01-13,82.8,3.4,6.9
9,1111-01-14,72.4,6.9,6.9
9,1111-01-15,75.9,6.9,3.4
9,1111-01-16,69,6.9,3.4
9,1111-01-17,69,0,13.8
9,1111-01-18,69,10.3,6.9
9,1111-01-19,69,6.9,13.8
9,1111-01-20,69,10.3,0
9,1111-01-21,51.7,3.4,13.8
9,1111-01-22,72.4,0,10.3
9,1111-01-23,62.1,0,3.4
9,1111-01-24,79.3,0,3.4
9,1111-01-25,82.8,0,6.9
9,1111-01-26,75.9,3.4,6.9
9,1111-01-27,79.3,3.4,6.9
9,1111-01-28,86.2,3.4,3.4
9,1111-01-29,86.2,0,3.4
9,1111-01-30,82.8,0,13.8
9,1111-01-31,86.2,0,6.9
9,1111-02-01,60.7,7.1,3.6
9,1111-02-02,82.1,3.6,3.6
9,1111-02-03,75,3.6,0
9,1111-02-04,71.4,14.3,7.1
9,1111-02-05,78.6,0,3.6
9,1111-02-06,71.4,7.1,7.1
9,1111-02-07,78.6,7.1,3.6
9,1111-02-08,71.4,3.6,7.1
9,1111-02-09,64.3,14.3,10.7
9,1111-02-10,67.9,10.7,7.1
9,1111-02-11,78.6,3.6,7.1
9,1111-02-12,64.3,3.6,10.7
9,1111-02-13,67.9,7.1,10.7
9,1111-02-14,64.3,10.7,17.9
9,1111-02-15,53.6,10.7,14.3
9,1111-02-16,57.1,3.6,7.1
9,1111-02-17,71.4,7.1,7.1
9,1111-02-18,67.9,3.6,10.7
9,1111-02-19,71.4,7.1,0
9,1111-02-20,57.1,17.9,10.7
9,1111-02-21,75,7.1,7.1
9,1111-02-22,75,10.7,7.1
9,1111-02-23,60.7,7.1,21.4
9,1111-02-24,64.3,7.1,14.3
9,1111-02-25,67.9,10.7,10.7
9,1111-02-26,60.7,7.1,17.9
9,1111-02-27,67.9,14.3,14.3
9,1111-02-28,60.7,17.9,21.4
9,1111-03-01,25,17.9,50
9,1111-03-02,64.3,14.3,17.9
9,1111-03-03,75,14.3,7.1
9,1111-03-04,64.3,3.6,21.4
9,1111-03-05,57.1,7.1,17.9
9,1111-03-06,64.3,7.1,21.4
9,1111-03-07,57.1,17.9,10.7
9,1111-03-08,60.7,17.9,10.7
9,1111-03-09,64.3,7.1,25
9,1111-03-10,57.1,10.7,21.4
9,1111-03-11,67.9,10.7,14.3
9,1111-03-12,60.7,21.4,10.7
9,1111-03-13,64.3,21.4,10.7
9,1111-03-14,71.4,10.7,14.3
9,1111-03-15,64.3,10.7,25
9,1111-03-16,53.6,10.7,28.6
9,1111-03-17,71.4,3.6,21.4
9,1111-03-18,60.7,25,10.7
9,1111-03-19,75,10.7,14.3
9,1111-03-20,53.6,10.7,32.1
9,1111-03-21,67.9,10.7,17.9
9,1111-03-22,53.6,3.6,39.3
9,1111-03-23,53.6,10.7,32.1
9,1111-03-24,50,14.3,28.6
9,1111-03-25,50,14.3,35.7
9,1111-03-26,53.6,21.4,17.9
9,1111-03-27,60.7,7.1,25
9,1111-03-28,60.7,17.9,21.4
9,1111-03-29,57.1,17.9,21.4
9,1111-03-30,50,3.6,39.3
9,1111-03-31,57.1,7.1,32.1
9,1111-04-01,67.9,17.9,10.7
9,1111-04-02,50,25,25
9,1111-04-03,64.3,14.3,21.4
9,1111-04-04,67.9,10.7,21.4
9,1111-04-05,71.4,3.6,21.4
9,1111-04-06,53.6,14.3,32.1
9,1111-04-07,50,14.3,35.7
9,1111-04-08,64.3,7.1,28.6
9,1111-04-09,64.3,21.4,14.3
9,1111-04-10,57.1,21.4,21.4
9,1111-04-11,35.7,32.1,32.1
9,1111-04-12,60.7,10.7,25
9,1111-04-13,60.7,14.3,25
9,1111-04-14,53.6,10.7,35.7
9,1111-04-15,57.1,14.3,28.6
9,1111-04-16,64.3,21.4,10.7
9,1111-04-17,64.3,7.1,25
9,1111-04-18,42.9,10.7,46.4
9,1111-04-19,39.3,39.3,21.4
9,1111-04-20,42.9,21.4,35.7
9,1111-04-21,46.4,28.6,25
9,1111-04-22,53.6,25,21.4
9,1111-04-23,46.4,35.7,17.9
9,1111-04-24,50,25,25
9,1111-04-25,46.4,21.4,32.1
9,1111-04-26,64.3,21.4,14.3
9,1111-04-27,64.3,25,10.7
9,1111-04-28,64.3,10.7,25
9,1111-04-29,71.4,7.1,21.4
9,1111-04-30,64.3,21.4,14.3
9,1111-05-01,60.7,28.6,10.7
9,1111-05-02,60.7,14.3,25
9,1111-05-03,46.4,25,28.6
9,1111-05-04,53.6,25,21.4
9,1111-05-05,53.6,25,21.4
9,1111-05-06,57.1,28.6,14.3
9,1111-05-07,53.6,25,21.4
9,1111-05-08,60.7,17.9,21.4
9,1111-05-09,42.9,25,32.1
9,1111-05-10,46.4,21.4,32.1
9,1111-05-11,50,14.3,35.7
9,1111-05-12,46.4,32.1,21.4
9,1111-05-13,53.6,25,21.4
9,1111-05-14,53.6,21.4,25
9,1111-05-15,53.6,17.9,28.6
9,1111-05-16,35.7,32.1,32.1
9,1111-05-17,39.3,32.1,28.6
9,1111-05-18,50,25,25
9,1111-05-19,50,10.7,39.3
9,1111-05-20,53.6,21.4,25
9,1111-05-21,53.6,28.6,17.9
9,1111-05-22,57.1,21.4,21.4
9,1111-05-23,50,35.7,14.3
9,1111-05-24,46.4,17.9,35.7
9,1111-05-25,57.1,25,17.9
9,1111-05-26,42.9,32.1,25
9,1111-05-27,46.4,21.4,32.1
9,1111-05-28,60.7,17.9,21.4
9,1111-05-29,39.3,35.7,25
9,1111-05-30,39.3,21.4,39.3
9,1111-05-31,25,39.3,35.7
9,1111-06-01,57.1,28.6,14.3
9,1111-06-02,46.4,32.1,21.4
9,1111-06-03,42.9,28.6,28.6
9,1111-06-04,42.9,46.4,10.7
9,1111-06-05,35.7,32.1,32.1
9,1111-06-06,42.9,17.9,39.3
9,1111-06-07,25,42.9,32.1
9,1111-06-08,28.6,39.3,32.1
9,1111-06-09,17.9,21.4,60.7
9,1111-06-10,25,46.4,28.6
9,1111-06-11,17.9,39.3,42.9
9,1111-06-12,21.4,50,28.6
9,1111-06-13,14.3,53.6,32.1
9,1111-06-14,32.1,28.6,39.3
9,1111-06-15,35.7,32.1,32.1
9,1111-06-16,35.7,25,39.3
9,1111-06-17,32.1,46.4,21.4
9,1111-06-18,14.3,46.4,39.3
9,1111-06-19,35.7,28.6,35.7
9,1111-06-20,14.3,39.3,46.4
9,1111-06-21,17.9,25,57.1
9,1111-06-22,17.9,42.9,39.3
9,1111-06-23,10.7,32.1,57.1
9,1111-06-24,25,28.6,46.4
9,1111-06-25,10.7,53.6,35.7
9,1111-06-26,21.4,60.7,17.9
9,1111-06-27,28.6,46.4,25
9,1111-06-28,17.9,53.6,28.6
9,1111-06-29,32.1,28.6,39.3
9,1111-06-30,21.4,42.9,35.7
9,1111-07-01,35.7,14.3,50
9,1111-07-02,35.7,35.7,28.6
9,1111-07-03,17.9,46.4,35.7
9,1111-07-04,39.3,14.3,46.4
9,1111-07-05,21.4,32.1,46.4
9,1111-07-06,35.7,32.1,32.1
9,1111-07-07,21.4,42.9,35.7
9,1111-07-08,25,42.9,32.1
9,1111-07-09,21.4,32.1,46.4
9,1111-07-10,39.3,28.6,32.1
9,1111-07-11,39.3,32.1,28.6
9,1111-07-12,32.1,25,42.9
9,1111-07-13,14.3,50,35.7
9,1111-07-14,28.6,42.9,28.6
9,1111-07-15,46.4,32.1,21.4
9,1111-07-16,35.7,28.6,35.7
9,1111-07-17,21.4,42.9,35.7
9,1111-07-18,21.4,32.1,46.4
9,1111-07-19,35.7,32.1,32.1
9,1111-07-20,42.9,42.9,14.3
9,1111-07-21,42.9,17.9,39.3
9,1111-07-22,42.9,35.7,21.4
9,1111-07-23,25,42.9,32.1
9,1111-07-24,50,25,25
9,1111-07-25,50,25,25
9,1111-07-26,50,17.9,32.1
9,1111-07-27,39.3,32.1,28.6
9,1111-07-28,50,17.9,32.1
9,1111-07-29,42.9,32.1,25
9,1111-07-30,42.9,21.4,35.7
9,1111-07-31,53.6,35.7,10.7
9,1111-08-01,64.3,25,10.7
9,1111-08-02,42.9,39.3,17.9
9,1111-08-03,53.6,32.1,14.3
9,1111-08-04,50,25,25
9,1111-08-05,46.4,28.6,25
9,1111-08-06,39.3,14.3,46.4
9,1111-08-07,39.3,21.4,39.3
9,1111-08-08,32.1,28.6,39.3
9,1111-08-09,53.6,25,21.4
9,1111-08-10,67.9,10.7,21.4
9,1111-08-11,39.3,28.6,32.1
9,1111-08-12,35.7,25,39.3
9,1111-08-13,39.3,32.1,28.6
9,1111-08-14,46.4,21.4,32.1
9,1111-08-15,32.1,28.6,39.3
9,1111-08-16,42.9,28.6,28.6
9,1111-08-17,32.1,35.7,32.1
9,1111-08-18,50,21.4,28.6
9,1111-08-19,50,17.9,32.1
9,1111-08-20,57.1,14.3,28.6
9,1111-08-21,42.9,35.7,21.4
9,1111-08-22,53.6,21.4,25
9,1111-08-23,42.9,21.4,35.7
9,1111-08-24,53.6,17.9,28.6
9,1111-08-25,53.6,17.9,28.6
9,1111-08-26,50,25,25
9,1111-08-27,46.4,21.4,32.1
9,1111-08-28,57.1,21.4,21.4
9,1111-08-29,50,28.6,21.4
9,1111-08-30,25,32.1,42.9
9,1111-08-31,35.7,21.4,42.9
9,1111-09-01,46.4,21.4,32.1
9,1111-09-02,42.9,39.3,17.9
9,1111-09-03,42.9,28.6,28.6
9,1111-09-04,53.6,14.3,32.1
9,1111-09-05,53.6,17.9,28.6
9,1111-09-06,25,39.3,35.7
9,1111-09-07,21.4,39.3,39.3
9,1111-09-08,57.1,7.1,35.7
9,1111-09-09,53.6,21.4,25
9,1111-09-10,60.7,17.9,17.9
9,1111-09-11,50,25,21.4
9,1111-09-12,53.6,21.4,25
9,1111-09-13,50,25,21.4
9,1111-09-14,39.3,10.7,50
9,1111-09-15,39.3,28.6,32.1
9,1111-09-16,32.1,21.4,46.4
9,1111-09-17,39.3,28.6,32.1
9,1111-09-18,42.9,17.9,39.3
9,1111-09-19,46.4,32.1,21.4
9,1111-09-20,50,21.4,28.6
9,1111-09-21,50,14.3,35.7
9,1111-09-22,32.1,28.6,39.3
9,1111-09-23,42.9,21.4,35.7
9,1111-09-24,35.7,25,39.3
9,1111-09-25,39.3,25,35.7
9,1111-09-26,39.3,35.7,25
9,1111-09-27,46.4,21.4,32.1
9,1111-09-28,50,21.4,28.6
9,1111-09-29,42.9,32.1,25
9,1111-09-30,25,17.9,57.1
9,1111-10-01,28.6,21.4,50
9,1111-10-02,57.1,14.3,28.6
9,1111-10-03,53.6,17.9,28.6
9,1111-10-04,42.9,35.7,21.4
9,1111-10-05,17.9,42.9,39.3
9,1111-10-06,39.3,28.6,32.1
9,1111-10-07,42.9,32.1,25
9,1111-10-08,28.6,25,46.4
9,1111-10-09,53.6,21.4,25
9,1111-10-10,64.3,17.9,17.9
9,1111-10-11,53.6,25,21.4
9,1111-10-12,64.3,14.3,21.4
9,1111-10-13,50,28.6,21.4
9,1111-10-14,53.6,17.9,28.6
9,1111-10-15,42.9,32.1,25
9,1111-10-16,50,32.1,17.9
9,1111-10-17,50,21.4,28.6
9,1111-10-18,71.4,14.3,14.3
9,1111-10-19,53.6,14.3,32.1
9,1111-10-20,50,21.4,28.6
9,1111-10-21,53.6,17.9,28.6
9,1111-10-22,46.4,25,28.6
9,1111-10-23,53.6,21.4,25
9,1111-10-24,57.1,21.4,21.4
9,1111-10-25,64.3,14.3,21.4
9,1111-10-26,50,28.6,21.4
9,1111-10-27,71.4,3.6,25
9,1111-10-28,64.3,7.1,28.6
9,1111-10-29,60.7,17.9,21.4
9,1111-10-30,57.1,21.4,21.4
9,1111-10-31,67.9,21.4,10.7
9,1111-11-01,64.3,3.6,32.1
9,1111-11-02,71.4,14.3,14.3
9,1111-11-03,71.4,14.3,14.3
9,1111-11-04,92.9,3.6,3.6
9,1111-11-05,67.9,17.9,14.3
9,1111-11-06,57.1,17.9,25
9,1111-11-07,71.4,14.3,14.3
9,1111-11-08,71.4,10.7,17.9
9,1111-11-09,67.9,17.9,14.3
9,1111-11-10,60.7,17.9,21.4
9,1111-11-11,42.9,21.4,35.7
9,1111-11-12,60.7,21.4,17.9
9,1111-11-13,71.4,17.9,10.7
9,1111-11-14,67.9,14.3,17.9
9,1111-11-15,64.3,10.7,25
9,1111-11-16,82.1,10.7,7.1
9,1111-11-17,64.3,17.9,17.9
9,1111-11-18,71.4,14.3,14.3
9,1111-11-19,71.4,7.1,21.4
9,1111-11-20,64.3,7.1,28.6
9,1111-11-21,64.3,14.3,21.4
9,1111-11-22,64.3,21.4,14.3
9,1111-11-23,75,14.3,10.7
9,1111-11-24,64.3,17.9,14.3
9,1111-11-25,71.4,3.6,25
9,1111-11-26,75,7.1,17.9
9,1111-11-27,75,10.7,14.3
9,1111-11-28,71.4,17.9,10.7
9,1111-11-29,67.9,14.3,17.9
9,1111-11-30,67.9,14.3,17.9
9,1111-12-01,71.4,17.9,10.7
9,1111-12-02,82.1,7.1,10.7
9,1111-12-03,67.9,10.7,17.9
9,1111-12-04,67.9,3.6,25
9,1111-12-05,64.3,10.7,21.4
9,1111-12-06,78.6,10.7,10.7
9,1111-12-07,71.4,10.7,14.3
9,1111-12-08,71.4,14.3,10.7
9,1111-12-09,75,7.1,10.7
9,1111-12-10,85.7,3.6,10.7
9,1111-12-11,67.9,7.1,25
9,1111-12-12,78.6,10.7,10.7
9,1111-12-13,67.9,3.6,25
9,1111-12-14,75,7.1,17.9
9,1111-12-15,82.1,10.7,3.6
9,1111-12-16,85.7,7.1,0
9,1111-12-17,71.4,7.1,17.9
9,1111-12-18,78.6,10.7,3.6
9,1111-12-19,89.3,3.6,3.6
9,1111-12-20,75,10.7,3.6
9,1111-12-21,82.1,7.1,3.6
9,1111-12-22,60.7,17.9,10.7
9,1111-12-23,78.6,7.1,10.7
9,1111-12-24,89.3,0,7.1
9,1111-12-25,85.7,0,7.1
9,1111-12-26,78.6,3.6,14.3
9,1111-12-27,78.6,3.6,10.7
9,1111-12-28,71.4,7.1,14.3
9,1111-12-29,75,0,3.6
9,1111-12-30,82.1,3.6,7.1
9,1111-12-31,82.1,7.1,3.6
10,1111-01-01,80,10,6.7
10,1111-01-02,76.7,10,10
10,1111-01-03,86.7,10,0
10,1111-01-04,70,13.3,13.3
10,1111-01-05,83.3,3.3,6.7
10,1111-01-06,63.3,13.3,16.7
10,1111-01-07,76.7,3.3,16.7
10,1111-01-08,70,0,26.7
10,1111-01-09,70,6.7,20
10,1111-01-10,83.3,3.3,10
10,1111-01-11,76.7,16.7,6.7
10,1111-01-12,73.3,10,16.7
10,1111-01-13,73.3,6.7,13.3
10,1111-01-14,60,16.7,20
10,1111-01-15,53.3,13.3,26.7
10,1111-01-16,66.7,16.7,16.7
10,1111-01-17,63.3,3.3,30
10,1111-01-18,73.3,10,16.7
10,1111-01-19,63.3,13.3,20
10,1111-01-20,70,16.7,13.3
10,1111-01-21,56.7,13.3,30
10,1111-01-22,56.7,13.3,26.7
10,1111-01-23,50,16.7,30
10,1111-01-24,73.3,6.7,13.3
10,1111-01-25,76.7,6.7,16.7
10,1111-01-26,56.7,10,26.7
10,1111-01-27,70,6.7,20
10,1111-01-28,70,13.3,13.3
10,1111-01-29,80,6.7,10
10,1111-01-30,76.7,3.3,16.7
10,1111-01-31,80,3.3,16.7
10,1111-02-01,63.3,10,23.3
10,1111-02-02,63.3,13.3,13.3
10,1111-02-03,75.9,6.9,17.2
10,1111-02-04,75.9,13.8,10.3
10,1111-02-05,75.9,10.3,13.8
10,1111-02-06,62.1,17.2,20.7
10,1111-02-07,69,13.8,17.2
10,1111-02-08,69,3.4,20.7
10,1111-02-09,69,13.8,13.8
10,1111-02-10,69,10.3,17.2
10,1111-02-11,82.8,3.4,13.8
10,1111-02-12,69,6.9,17.2
10,1111-02-13,72.4,6.9,20.7
10,1111-02-14,62.1,10.3,24.1
10,1111-02-15,48.3,17.2,31
10,1111-02-16,65.5,10.3,17.2
10,1111-02-17,65.5,6.9,24.1
10,1111-02-18,65.5,13.8,17.2
10,1111-02-19,55.2,27.6,10.3
10,1111-02-20,58.6,17.2,20.7
10,1111-02-21,79.3,13.8,6.9
10,1111-02-22,51.7,27.6,13.8
10,1111-02-23,62.1,6.9,31
10,1111-02-24,51.7,20.7,27.6
10,1111-02-25,62.1,17.2,20.7
10,1111-02-26,41.4,31,27.6
10,1111-02-27,65.5,17.2,17.2
10,1111-02-28,44.8,10.3,44.8
10,1111-03-01,31,20.7,48.3
10,1111-03-02,69,17.2,13.8
10,1111-03-03,51.7,34.5,13.8
10,1111-03-04,58.6,6.9,34.5
10,1111-03-05,55.2,6.9,34.5
10,1111-03-06,51.7,13.8,34.5
10,1111-03-07,48.3,17.2,34.5
10,1111-03-08,69,13.8,17.2
10,1111-03-09,55.2,10.3,34.5
10,1111-03-10,48.3,17.2,31
10,1111-03-11,65.5,6.9,27.6
10,1111-03-12,58.6,20.7,20.7
10,1111-03-13,65.5,17.2,17.2
10,1111-03-14,65.5,20.7,13.8
10,1111-03-15,55.2,13.8,31
10,1111-03-16,48.3,20.7,31
10,1111-03-17,51.7,24.1,24.1
10,1111-03-18,58.6,10.3,31
10,1111-03-19,65.5,13.8,20.7
10,1111-03-20,44.8,17.2,37.9
10,1111-03-21,37.9,34.5,27.6
10,1111-03-22,51.7,6.9,41.4
10,1111-03-23,41.4,27.6,31
10,1111-03-24,41.4,20.7,37.9
10,1111-03-25,48.3,10.3,41.4
10,1111-03-26,58.6,17.2,24.1
10,1111-03-27,51.7,20.7,27.6
10,1111-03-28,48.3,24.1,27.6
10,1111-03-29,44.8,24.1,27.6
10,1111-03-30,55.2,3.4,41.4
10,1111-03-31,55.2,13.8,31
10,1111-04-01,48.3,24.1,27.6
10,1111-04-02,34.5,31,34.5
10,1111-04-03,65.5,10.3,24.1
10,1111-04-04,51.7,20.7,27.6
10,1111-04-05,51.7,17.2,31
10,1111-04-06,51.7,17.2,31
10,1111-04-07,41.4,17.2,41.4
10,1111-04-08,51.7,17.2,31
10,1111-04-09,51.7,27.6,20.7
10,1111-04-10,41.4,31,27.6
10,1111-04-11,34.5,20.7,44.8
10,1111-04-12,44.8,20.7,34.5
10,1111-04-13,48.3,20.7,31
10,1111-04-14,51.7,10.3,37.9
10,1111-04-15,51.7,13.8,34.5
10,1111-04-16,51.7,20.7,27.6
10,1111-04-17,41.4,24.1,34.5
10,1111-04-18,24.1,31,44.8
10,1111-04-19,41.4,27.6,31
10,1111-04-20,37.9,20.7,41.4
10,1111-04-21,37.9,37.9,24.1
10,1111-04-22,41.4,24.1,34.5
10,1111-04-23,41.4,34.5,24.1
10,1111-04-24,34.5,27.6,37.9
10,1111-04-25,41.4,24.1,34.5
10,1111-04-26,37.9,41.4,20.7
10,1111-04-27,44.8,20.7,34.5
10,1111-04-28,44.8,31,24.1
10,1111-04-29,51.7,13.8,34.5
10,1111-04-30,48.3,24.1,27.6
10,1111-05-01,41.4,31,27.6
10,1111-05-02,44.8,13.8,41.4
10,1111-05-03,34.5,34.5,31
10,1111-05-04,51.7,17.2,31
10,1111-05-05,48.3,24.1,27.6
10,1111-05-06,34.5,37.9,27.6
10,1111-05-07,44.8,20.7,34.5
10,1111-05-08,37.9,20.7,41.4
10,1111-05-09,27.6,41.4,31
10,1111-05-10,37.9,20.7,41.4
10,1111-05-11,41.4,24.1,34.5
10,1111-05-12,48.3,24.1,27.6
10,1111-05-13,37.9,31,31
10,1111-05-14,34.5,34.5,31
10,1111-05-15,31,31,37.9
10,1111-05-16,31,31,37.9
10,1111-05-17,44.8,13.8,41.4
10,1111-05-18,37.9,34.5,27.6
10,1111-05-19,34.5,17.2,48.3
10,1111-05-20,41.4,24.1,34.5
10,1111-05-21,58.6,20.7,20.7
10,1111-05-22,44.8,27.6,27.6
10,1111-05-23,51.7,20.7,27.6
10,1111-05-24,41.4,20.7,37.9
10,1111-05-25,48.3,27.6,24.1
10,1111-05-26,41.4,31,27.6
10,1111-05-27,41.4,27.6,31
10,1111-05-28,31,41.4,27.6
10,1111-05-29,24.1,44.8,31
10,1111-05-30,37.9,31,31
10,1111-05-31,27.6,34.5,37.9
10,1111-06-01,51.7,24.1,24.1
10,1111-06-02,31,41.4,27.6
10,1111-06-03,31,34.5,34.5
10,1111-06-04,62.1,24.1,13.8
10,1111-06-05,34.5,41.4,24.1
10,1111-06-06,41.4,24.1,34.5
10,1111-06-07,17.2,41.4,41.4
10,1111-06-08,20.7,41.4,37.9
10,1111-06-09,20.7,27.6,51.7
10,1111-06-10,17.2,55.2,27.6
10,1111-06-11,24.1,17.2,58.6
10,1111-06-12,31,31,37.9
10,1111-06-13,17.2,44.8,37.9
10,1111-06-14,24.1,27.6,48.3
10,1111-06-15,24.1,37.9,37.9
10,1111-06-16,31,24.1,44.8
10,1111-06-17,17.2,58.6,24.1
10,1111-06-18,20.7,20.7,58.6
10,1111-06-19,31,27.6,41.4
10,1111-06-20,17.2,20.7,62.1
10,1111-06-21,24.1,20.7,55.2
10,1111-06-22,17.2,31,51.7
10,1111-06-23,13.8,27.6,58.6
10,1111-06-24,17.2,27.6,55.2
10,1111-06-25,20.7,37.9,41.4
10,1111-06-26,17.2,41.4,41.4
10,1111-06-27,24.1,37.9,37.9
10,1111-06-28,24.1,41.4,34.5
10,1111-06-29,13.8,41.4,44.8
10,1111-06-30,13.8,41.4,44.8
10,1111-07-01,31,24.1,44.8
10,1111-07-02,24.1,37.9,37.9
10,1111-07-03,20.7,31,48.3
10,1111-07-04,27.6,17.2,55.2
10,1111-07-05,20.7,31,48.3
10,1111-07-06,24.1,24.1,51.7
10,1111-07-07,17.2,34.5,48.3
10,1111-07-08,27.6,31,41.4
10,1111-07-09,34.5,37.9,27.6
10,1111-07-10,48.3,24.1,27.6
10,1111-07-11,44.8,20.7,34.5
10,1111-07-12,24.1,34.5,41.4
10,1111-07-13,10.3,41.4,48.3
10,1111-07-14,24.1,27.6,48.3
10,1111-07-15,37.9,34.5,27.6
10,1111-07-16,37.9,34.5,27.6
10,1111-07-17,20.7,31,48.3
10,1111-07-18,20.7,44.8,34.5
10,1111-07-19,20.7,48.3,31
10,1111-07-20,37.9,41.4,20.7
